trip_id,taxi_id,source_file,start_time,end_time,start_lon,start_lat,end_lon,end_lat,duration_min,distance_km,num_points,avg_speed_kmh,start_hour,start_weekday,is_weekend,start_date
110415,7842,7842.txt,2008-02-06 17:23:12,2008-02-06 17:37:19,116.49727,39.82398,116.54323,39.8222,14.116666666666667,7.491452170533684,32,31.840882897191573,17,2,0,2008-02-06
110416,7842,7842.txt,2008-02-07 11:49:29,2008-02-07 13:30:08,116.54347,39.82212,116.57167,39.80743,100.65,15.066151487800527,121,8.981312362325202,11,3,0,2008-02-07
110417,7842,7842.txt,2008-02-07 15:46:15,2008-02-07 16:03:47,116.5717,39.8074,116.54567,39.82168,17.533333333333335,3.1799292700773383,21,10.881887236006099,15,3,0,2008-02-07
110418,7843,7843.txt,2008-02-02 13:31:39,2008-02-02 20:22:57,116.3041,39.91753,116.34718,39.98348,411.3,163.30669230863643,470,23.8230039837544,13,5,1,2008-02-02
110419,7843,7843.txt,2008-02-02 21:30:25,2008-02-03 02:03:14,116.35027,39.90613,116.45542,39.95068,272.81666666666666,125.33997151940338,228,27.56575829127327,21,5,1,2008-02-02
110421,7843,7843.txt,2008-02-03 09:00:21,2008-02-03 09:54:14,116.45307,39.87017,116.46875,39.9761,53.88333333333333,25.345928513975963,58,28.223118666969835,9,6,1,2008-02-03
110422,7843,7843.txt,2008-02-03 14:29:25,2008-02-03 15:32:56,116.46875,39.97628,116.44603,39.95157,63.516666666666666,25.72363884508874,46,24.29942268231946,14,6,1,2008-02-03
110423,7843,7843.txt,2008-02-03 16:07:53,2008-02-04 04:39:25,116.44598,39.95148,116.58558,40.07668,751.5333333333333,228.15976886541438,613,18.215540847944023,16,6,1,2008-02-03
110425,7843,7843.txt,2008-02-04 07:22:32,2008-02-05 02:03:35,116.58755,40.07753,116.47087,39.87483,1121.05,471.5775806617796,1130,25.23942271951008,7,0,0,2008-02-04
110427,7843,7843.txt,2008-02-05 07:36:28,2008-02-05 07:54:47,116.4529,39.8701,116.4531,39.87025,18.316666666666666,13.275512279215112,28,43.48666442691029,7,1,0,2008-02-05
110428,7843,7843.txt,2008-02-05 08:27:31,2008-02-05 10:37:33,116.45293,39.87025,116.46602,39.97387,130.03333333333333,65.54255947886932,139,30.242657539596202,8,1,0,2008-02-05
110429,7843,7843.txt,2008-02-05 13:55:35,2008-02-05 15:34:50,116.46593,39.97387,116.45853,39.95738,99.25,32.20227256978802,135,19.467368807932306,13,1,0,2008-02-05
110430,7843,7843.txt,2008-02-05 18:19:32,2008-02-05 21:47:12,116.44718,39.95733,116.4724,39.9791,207.66666666666666,75.15217511568724,274,21.713309022188934,18,1,0,2008-02-05
110431,7843,7843.txt,2008-02-05 22:57:16,2008-02-06 00:02:12,116.55135,40.07628,116.89105,40.42287,64.93333333333334,68.67803646213387,35,63.46019796295738,22,1,0,2008-02-05
110432,7843,7843.txt,2008-02-06 11:17:44,2008-02-06 11:40:37,116.8906,40.42203,116.85945,40.3792,22.883333333333333,7.906558913229002,23,20.73096291888158,11,2,0,2008-02-06
110433,7843,7843.txt,2008-02-06 13:41:03,2008-02-06 14:32:40,116.85973,40.37987,116.8911,40.42293,51.61666666666667,23.4699195116617,67,27.281792134963553,13,2,0,2008-02-06
110439,7843,7843.txt,2008-02-08 11:40:11,2008-02-08 14:27:42,116.89115,40.42282,116.89105,40.4229,167.51666666666668,46.371009691733875,120,16.608858311634854,11,4,0,2008-02-08
110440,7843,7843.txt,2008-02-08 17:29:00,2008-02-08 17:38:53,116.891,40.42277,116.88847,40.47132,9.883333333333333,6.9562429095661145,21,42.23014245267793,17,4,0,2008-02-08
110446,7845,7845.txt,2008-02-02 13:38:01,2008-02-02 16:58:17,116.40619,39.94772,116.46785,39.96652,200.26666666666668,44.884483518943014,39,13.447415168791181,13,5,1,2008-02-02
110447,7845,7845.txt,2008-02-02 18:38:02,2008-02-03 02:01:13,116.48313,39.97159,116.50157,39.99766,443.18333333333334,136.5196843071524,93,18.48260176397084,18,5,1,2008-02-02
110448,7845,7845.txt,2008-02-03 03:56:13,2008-02-05 01:57:31,116.50179,39.99757,116.50192,39.99756,2761.3,350.6334718562488,528,7.618878177443569,3,6,1,2008-02-03
110449,7845,7845.txt,2008-02-05 02:37:31,2008-02-05 14:10:14,116.50191,39.99752,116.50915,39.98139,692.7166666666667,56.66474788463527,130,4.908045434272958,2,1,0,2008-02-05
110450,7845,7845.txt,2008-02-05 16:31:03,2008-02-06 01:07:20,116.49404,39.97918,116.49327,39.97511,516.2833333333333,118.37583211637595,117,13.757077690510812,16,1,0,2008-02-05
110451,7845,7845.txt,2008-02-06 04:17:54,2008-02-06 13:32:50,116.50186,39.9975,117.06509,40.12083,554.9333333333333,73.85203573453813,108,7.984963017910178,4,2,0,2008-02-06
110452,7845,7845.txt,2008-02-06 19:02:48,2008-02-07 13:12:43,117.07162,40.11711,117.10542,40.13213,1089.9166666666667,6.250352698302153,205,0.3440824178283929,19,2,0,2008-02-06
110453,7845,7845.txt,2008-02-07 23:54:30,2008-02-08 12:07:47,117.08819,40.12663,117.06678,40.11932,733.2833333333333,10.05783880122996,137,0.8229701953412246,23,3,0,2008-02-07
110454,7846,7846.txt,2008-02-02 13:37:46,2008-02-03 02:22:42,116.49814,39.87529,116.49813,39.87542,764.9333333333333,5.0595124721643945,136,0.396859092291089,13,5,1,2008-02-02
110455,7846,7846.txt,2008-02-03 03:45:47,2008-02-05 08:23:05,116.49809,39.87531,116.56225,40.07003,3157.3,263.92250150382677,582,5.015472109153265,3,6,1,2008-02-03
110456,7846,7846.txt,2008-02-05 09:43:13,2008-02-08 17:39:05,116.40509,39.98718,116.63524,40.13457,4795.866666666667,318.4666530245436,901,3.984264056855754,9,1,0,2008-02-05
110457,7847,7847.txt,2008-02-02 13:37:11,2008-02-03 01:38:03,116.43087,39.90479,116.67364,39.8997,720.8666666666667,184.96307866334178,82,15.39505879931634,13,5,1,2008-02-02
110458,7847,7847.txt,2008-02-03 02:18:03,2008-02-04 21:40:31,116.46929,39.90703,116.65554,40.36113,2602.4666666666667,399.91877361298015,277,9.220147456302538,2,6,1,2008-02-03
110459,7847,7847.txt,2008-02-04 22:20:31,2008-02-06 13:00:22,116.65552,40.36113,116.49856,40.95337,2319.85,89.31177119767206,221,2.309936535491658,22,0,0,2008-02-04
110460,7847,7847.txt,2008-02-06 13:32:55,2008-02-06 13:50:22,116.54997,40.93359,116.60596,40.96142,17.45,16.04069200284689,3,55.15424184359962,13,2,0,2008-02-06
110463,7847,7847.txt,2008-02-08 13:11:05,2008-02-08 13:36:53,116.55333,40.9328,116.57667,40.92661,25.8,14.631777040201442,4,34.02738846558475,13,4,0,2008-02-08
110465,7848,7848.txt,2008-02-02 16:09:56,2008-02-02 21:03:35,116.55062,39.92293,116.44883,39.95851,293.65,74.73933030474495,29,15.27110443822475,16,5,1,2008-02-02
110466,7848,7848.txt,2008-02-03 00:19:03,2008-02-04 11:07:47,116.49194,39.95936,116.4566,39.99628,2088.733333333333,207.53406890700688,204,5.961528901608829,0,6,1,2008-02-03
110467,7848,7848.txt,2008-02-04 11:38:08,2008-02-05 09:14:42,116.48349,39.94227,116.51229,39.91593,1296.5666666666666,229.55120947444985,144,10.622726098516846,11,0,0,2008-02-04
110468,7848,7848.txt,2008-02-05 12:34:00,2008-02-07 23:29:37,116.48359,39.92162,116.34261,39.89177,3535.616666666667,698.0127378795601,383,11.84539168728895,12,1,0,2008-02-05
110469,7848,7848.txt,2008-02-08 00:09:37,2008-02-08 01:59:37,116.25868,39.89985,116.5604,39.93403,110.0,42.74353422733884,12,23.314655033093914,0,4,0,2008-02-08
110470,7848,7848.txt,2008-02-08 02:49:37,2008-02-08 17:29:33,116.56037,39.93409,116.44,39.92434,879.9333333333333,167.48426738477465,89,11.420247037373832,2,4,0,2008-02-08
110471,7849,7849.txt,2008-02-02 13:42:20,2008-02-03 08:02:04,116.26851,39.9481,116.19341,39.94673,1099.7333333333333,234.46627705117126,118,12.792170789649255,13,5,1,2008-02-02
110472,7849,7849.txt,2008-02-03 09:02:04,2008-02-04 21:33:02,116.19349,39.94674,116.26854,39.94094,2190.9666666666667,551.4014237309741,231,15.100223078333057,9,6,1,2008-02-03
110473,7849,7849.txt,2008-02-04 22:03:20,2008-02-05 01:54:52,116.29692,39.96092,116.27483,39.95014,231.53333333333333,52.68542173906174,25,13.653003042083375,22,0,0,2008-02-04
110474,7849,7849.txt,2008-02-05 02:34:15,2008-02-05 15:12:51,116.30087,39.96985,116.20144,39.99182,758.6,119.57936197663226,78,9.457898389926093,2,1,0,2008-02-05
110475,7849,7849.txt,2008-02-05 18:32:05,2008-02-06 01:35:32,116.2043,39.94309,116.51161,39.9067,423.45,129.2410994344907,50,18.312589363725216,18,1,0,2008-02-05
110476,7849,7849.txt,2008-02-06 04:54:37,2008-02-06 14:43:12,116.19329,39.94674,116.26925,39.96201,588.5833333333334,147.366412928249,64,15.022485814574438,4,2,0,2008-02-06
110477,7849,7849.txt,2008-02-06 21:14:26,2008-02-06 21:56:03,116.47202,39.99421,116.23246,39.99839,41.61666666666667,38.88816005904244,7,56.06622996097429,21,2,0,2008-02-06
110478,7849,7849.txt,2008-02-07 01:19:02,2008-02-07 13:17:33,116.27472,39.94535,116.22397,39.89369,718.5166666666667,45.70243081402857,72,3.8163983885899846,1,3,0,2008-02-07
110479,7849,7849.txt,2008-02-07 19:47:44,2008-02-08 01:54:03,116.27876,39.9229,116.36047,39.99222,366.31666666666666,151.6673186875816,53,24.842001331966596,19,3,0,2008-02-07
110480,7849,7849.txt,2008-02-08 02:47:27,2008-02-08 13:28:37,116.41177,39.98215,116.24018,39.89574,641.1666666666666,95.01875304316933,70,8.891799089041061,2,4,0,2008-02-08
110481,7849,7849.txt,2008-02-08 16:46:51,2008-02-08 17:38:07,116.34626,40.00043,116.33767,39.93737,51.266666666666666,35.40507548921713,10,41.43636923315399,16,4,0,2008-02-08
110482,785,785.txt,2008-02-02 13:39:46,2008-02-02 20:18:28,116.65312,39.9332,116.37276,39.96801,398.7,94.46705930440885,138,14.216261746336924,13,5,1,2008-02-02
110483,785,785.txt,2008-02-02 20:50:35,2008-02-03 03:59:25,116.36575,39.96687,116.65201,39.93278,428.8333333333333,134.39233315690063,135,18.803435653511166,20,5,1,2008-02-02
110484,785,785.txt,2008-02-03 14:14:15,2008-02-03 20:58:28,116.65344,39.93301,116.37278,39.96786,404.21666666666664,110.59274159490153,115,16.415860707609184,14,6,1,2008-02-03
110485,785,785.txt,2008-02-03 21:39:58,2008-02-04 04:32:13,116.36948,39.96694,116.65361,39.93307,412.25,143.00851258445692,158,20.813852650254493,21,6,1,2008-02-03
110486,785,785.txt,2008-02-04 13:46:26,2008-02-04 20:43:57,116.43268,39.86617,116.37286,39.96796,417.51666666666665,148.90225730578777,150,21.398272575978442,13,0,0,2008-02-04
110487,785,785.txt,2008-02-04 21:24:56,2008-02-05 04:06:24,116.31321,39.97067,116.65355,39.93301,401.46666666666664,127.08447640903705,127,18.99303035007196,21,0,0,2008-02-04
110488,785,785.txt,2008-02-05 13:29:37,2008-02-06 04:05:39,116.65224,39.93374,116.6537,39.93284,876.0333333333333,217.05186026019044,263,14.86600009392119,13,1,0,2008-02-05
110489,785,785.txt,2008-02-06 14:05:16,2008-02-06 23:37:59,116.65361,39.93257,116.65336,39.93307,572.7166666666667,241.40133667880252,168,25.290132178322295,14,2,0,2008-02-06
110490,785,785.txt,2008-02-07 11:52:04,2008-02-07 15:19:29,116.65352,39.93307,116.99422,39.88092,207.41666666666666,35.2666623572638,68,10.201686178075507,11,3,0,2008-02-07
110492,785,785.txt,2008-02-07 17:31:15,2008-02-07 23:00:59,116.99617,39.88277,116.65355,39.93288,329.73333333333335,35.27455613122402,128,6.41874252286729,17,3,0,2008-02-07
110493,785,785.txt,2008-02-08 17:05:12,2008-02-08 17:35:35,116.65384,39.93347,116.67055,40.02225,30.383333333333333,10.574052893442705,14,20.881289312338858,17,4,0,2008-02-08
110494,7850,7850.txt,2008-02-02 13:38:15,2008-02-03 02:23:12,116.33407,39.99352,116.49356,39.95849,764.95,162.3350565874096,143,12.732993522772176,13,5,1,2008-02-02
110495,7850,7850.txt,2008-02-03 03:51:44,2008-02-08 17:37:44,116.49368,39.95835,117.02987,40.21655,8026.0,634.1777986399563,1491,4.7409254819832265,3,6,1,2008-02-03
110496,7851,7851.txt,2008-02-02 13:38:46,2008-02-03 02:14:44,116.29468,39.87901,116.45404,39.85363,755.9666666666667,152.49258572408735,157,12.103119815836553,13,5,1,2008-02-02
110497,7851,7851.txt,2008-02-03 03:43:01,2008-02-05 01:56:48,116.45604,39.85376,116.4557,39.8537,2773.7833333333333,412.783023437952,547,8.928953140876343,3,6,1,2008-02-03
110498,7851,7851.txt,2008-02-05 02:36:48,2008-02-06 14:09:32,116.45571,39.8537,117.07624,40.09335,2132.733333333333,158.94839968115224,409,4.471681401426558,2,1,0,2008-02-05
110502,7851,7851.txt,2008-02-07 17:09:18,2008-02-08 17:36:42,117.07888,40.0942,117.07652,40.09318,1467.4,61.60415752103964,286,2.5189106250936204,17,3,0,2008-02-07
110503,7852,7852.txt,2008-02-02 13:41:12,2008-02-03 12:04:41,116.31274,39.984,116.34942,39.93842,1343.4833333333333,188.52169970653173,246,8.419383926652287,13,5,1,2008-02-02
110504,7852,7852.txt,2008-02-03 12:37:01,2008-02-04 13:31:39,116.32285,39.93602,116.46315,39.96977,1494.6333333333334,306.13239246248213,296,12.289263953979075,12,6,1,2008-02-03
110505,7852,7852.txt,2008-02-04 14:28:58,2008-02-04 17:36:31,116.43339,39.94826,116.41265,39.9677,187.55,55.538317150604506,42,17.767523481931594,14,0,0,2008-02-04
110506,7852,7852.txt,2008-02-04 18:10:30,2008-02-08 17:35:08,116.58046,40.1019,116.85231,40.15005,5724.633333333333,310.6034076210071,1066,3.255440719451102,18,0,0,2008-02-04
110507,7853,7853.txt,2008-02-02 13:36:54,2008-02-02 18:46:48,116.41216,39.98218,116.42941,39.92884,309.9,80.05901558959467,36,15.500293434577863,13,5,1,2008-02-02
110508,7853,7853.txt,2008-02-02 19:20:35,2008-02-02 20:49:51,116.44997,39.8794,116.45524,39.87754,89.26666666666667,11.733649091890513,13,7.886694684616476,19,5,1,2008-02-02
110509,7853,7853.txt,2008-02-02 21:40:55,2008-02-03 15:56:45,116.441,39.90718,116.3948,39.89026,1095.8333333333333,83.83040125435353,172,4.589953528755479,21,5,1,2008-02-02
110510,7853,7853.txt,2008-02-03 16:27:23,2008-02-04 11:24:07,116.38091,39.85242,116.3907,39.86996,1136.7333333333333,80.32398242040412,201,4.23972694729715,16,6,1,2008-02-03
110511,7853,7853.txt,2008-02-04 12:04:07,2008-02-04 16:41:01,116.36475,39.95998,116.48056,39.89779,276.9,53.95506067390126,47,11.691237415796591,12,0,0,2008-02-04
110512,7853,7853.txt,2008-02-04 17:14:56,2008-02-04 19:27:39,116.35427,39.81796,116.41795,39.90871,132.71666666666667,36.273411922210684,23,16.398880185854384,17,0,0,2008-02-04
110513,7853,7853.txt,2008-02-04 20:06:42,2008-02-08 17:39:15,116.4699,39.95254,116.51187,39.90185,5612.55,429.94910734645094,986,4.596296948942469,20,0,0,2008-02-04
110514,7854,7854.txt,2008-02-02 13:41:01,2008-02-03 01:50:57,116.48194,39.89915,116.75552,40.16301,729.9333333333333,67.89237021186581,69,5.580704465310004,13,5,1,2008-02-02
110515,7854,7854.txt,2008-02-03 03:18:38,2008-02-03 12:00:45,116.75549,40.16313,116.56659,40.07217,522.1166666666667,85.67692436574833,48,9.845721828349156,3,6,1,2008-02-03
110516,7854,7854.txt,2008-02-03 12:40:45,2008-02-05 01:59:57,116.56657,40.07214,116.75546,40.16304,2239.2,262.4183371612244,227,7.031573878918124,12,6,1,2008-02-03
110517,7854,7854.txt,2008-02-05 02:59:57,2008-02-06 16:07:56,116.75545,40.16305,116.75545,40.16302,2227.983333333333,116.8542126683131,208,3.146905389821342,2,1,0,2008-02-05
110518,7854,7854.txt,2008-02-06 16:38:33,2008-02-08 17:32:13,116.72328,40.12472,116.75842,40.12047,2933.6666666666665,70.78109192779831,282,1.4476305586869331,16,2,0,2008-02-06
110519,7855,7855.txt,2008-02-02 13:45:59,2008-02-03 07:03:58,116.46072,40.0184,117.06379,40.16582,1037.9833333333333,238.78928430224437,113,13.803070432859869,13,5,1,2008-02-02
110520,7855,7855.txt,2008-02-03 07:43:58,2008-02-04 03:00:45,117.06369,40.16587,116.40486,40.02067,1156.7833333333333,246.18687186563446,116,12.769212596946764,7,6,1,2008-02-03
110521,7855,7855.txt,2008-02-04 06:21:44,2008-02-04 14:42:41,117.06837,40.16863,116.42017,39.90708,500.95,169.90345868632934,56,20.3497505163784,6,0,0,2008-02-04
110522,7855,7855.txt,2008-02-04 18:03:51,2008-02-05 01:56:00,116.29719,39.93907,116.46032,39.97079,472.15,141.11672613182682,62,17.932867876542645,18,0,0,2008-02-04
110523,7855,7855.txt,2008-02-05 02:36:00,2008-02-05 17:56:11,116.83069,40.15015,116.43865,39.95446,920.1833333333333,186.0425905818539,90,12.130795060670412,2,1,0,2008-02-05
110524,7855,7855.txt,2008-02-05 21:27:03,2008-02-07 02:56:58,116.50565,40.01023,116.50576,40.01028,1769.9166666666667,10.29632546961272,165,0.34904441537365966,21,1,0,2008-02-05
110525,7855,7855.txt,2008-02-07 06:19:55,2008-02-08 01:59:51,116.50563,40.01024,116.50561,40.0102,1179.9333333333334,1.328075685513531,118,0.06753308757343227,6,3,0,2008-02-07
110526,7855,7855.txt,2008-02-08 02:49:51,2008-02-08 17:38:52,116.5057,40.01033,116.46701,39.99629,889.0166666666667,88.39487381088786,102,5.965796399002574,2,4,0,2008-02-08
110527,7856,7856.txt,2008-02-02 13:37:57,2008-02-02 23:37:55,116.48272,39.92175,116.25664,39.9719,599.9666666666667,149.60912414000987,112,14.961743621979986,13,5,1,2008-02-02
110528,7856,7856.txt,2008-02-03 02:48:35,2008-02-03 03:28:34,116.50146,40.00663,116.50075,40.00561,39.983333333333334,21.37254711677184,9,32.07218408519326,2,6,1,2008-02-03
110529,7856,7856.txt,2008-02-03 06:37:28,2008-02-04 03:42:22,117.0669,40.12297,116.50174,40.00673,1264.9,417.3426750933905,225,19.79647442928566,6,6,1,2008-02-03
110530,7856,7856.txt,2008-02-04 06:50:48,2008-02-06 01:30:38,117.06706,40.12295,116.47988,39.99425,2559.8333333333335,826.7383868076049,471,19.377942525603082,6,0,0,2008-02-04
110531,7856,7856.txt,2008-02-06 04:39:46,2008-02-06 08:54:45,116.50182,40.00683,116.4256,39.96824,254.98333333333332,26.653400734140984,49,6.271798329492617,4,2,0,2008-02-06
110532,7856,7856.txt,2008-02-06 10:07:54,2008-02-08 17:34:32,116.46643,39.99348,117.06445,40.12109,3326.633333333333,613.6812059854726,634,11.068509411655937,10,2,0,2008-02-06
110533,7857,7857.txt,2008-02-02 13:42:12,2008-02-03 03:47:08,116.31016,39.93812,116.52164,40.02152,844.9333333333333,164.38578244274086,153,11.673284219541328,13,5,1,2008-02-02
110534,7857,7857.txt,2008-02-03 06:58:05,2008-02-03 09:33:04,116.35905,39.98911,116.35902,39.99194,154.98333333333332,15.07199506153362,24,5.834948082753096,6,6,1,2008-02-03
110535,7857,7857.txt,2008-02-03 12:44:37,2008-02-05 15:40:33,116.34992,39.92389,116.36531,39.94961,3055.9333333333334,724.2552059771579,554,14.219980483418968,12,6,1,2008-02-03
110536,7857,7857.txt,2008-02-05 16:49:39,2008-02-06 06:30:29,116.30626,39.96265,116.24146,40.16112,820.8333333333334,74.91921040453275,157,5.4763280701790436,16,1,0,2008-02-05
110537,7857,7857.txt,2008-02-06 14:13:09,2008-02-06 19:43:43,115.95385,40.48495,116.00643,40.52794,330.56666666666666,60.585107607683106,61,10.996591075308016,14,2,0,2008-02-06
110538,7857,7857.txt,2008-02-06 20:15:21,2008-02-06 21:58:07,116.00645,40.52813,116.00589,40.52801,102.76666666666667,6.535834119816522,22,3.815926505244807,20,2,0,2008-02-06
110539,7857,7857.txt,2008-02-07 12:57:49,2008-02-08 11:52:43,116.06417,40.52846,116.0078,40.5279,1374.9,48.08828365401263,265,2.0985504540262983,12,3,0,2008-02-07
110540,7857,7857.txt,2008-02-08 15:01:18,2008-02-08 17:36:18,116.03787,40.52971,116.03607,40.52724,155.0,2.9987143218490675,32,1.160792640715768,15,4,0,2008-02-08
110541,7858,7858.txt,2008-02-02 13:46:48,2008-02-03 02:30:19,116.40105,39.85843,116.40378,39.85646,763.5166666666667,122.65780320442562,87,9.638909684048203,13,5,1,2008-02-02
110542,7858,7858.txt,2008-02-03 04:10:18,2008-02-03 07:50:17,116.40355,39.85632,116.4039,39.85652,219.98333333333332,0.8083121231567332,21,0.2204654627899265,4,6,1,2008-02-03
110543,7858,7858.txt,2008-02-03 08:30:17,2008-02-05 01:59:37,116.40371,39.85651,116.36834,39.88026,2489.3333333333335,317.3827614538453,263,7.64982553048904,8,6,1,2008-02-03
110544,7858,7858.txt,2008-02-05 02:32:03,2008-02-05 18:35:26,116.32846,39.88709,116.51575,39.91296,963.3833333333333,123.55525086766573,101,7.6950833542133905,2,1,0,2008-02-05
110545,7858,7858.txt,2008-02-05 21:56:02,2008-02-08 02:00:16,116.40327,39.85649,116.403,39.85637,3124.233333333333,461.0027813473633,354,8.85342544224454,21,1,0,2008-02-05
110546,7858,7858.txt,2008-02-08 02:50:16,2008-02-08 17:30:12,116.40282,39.85635,116.32935,39.88452,879.9333333333333,28.993812865309856,88,1.9770006499567294,2,4,0,2008-02-08
110547,7859,7859.txt,2008-02-02 13:40:13,2008-02-05 02:04:44,116.30391,39.88772,116.42513,39.88358,3624.516666666667,474.8310148686454,371,7.860320012908035,13,5,1,2008-02-02
110548,7859,7859.txt,2008-02-05 02:45:18,2008-02-06 04:47:25,116.42257,39.9034,116.44503,39.80508,1562.1166666666666,65.96065425507362,151,2.5335106780145003,2,1,0,2008-02-05
110549,7859,7859.txt,2008-02-06 08:04:38,2008-02-07 13:09:56,116.39388,39.81576,116.17829,39.93265,1745.3,321.28457918705334,185,11.045135364248669,8,2,0,2008-02-06
110550,7859,7859.txt,2008-02-07 16:28:55,2008-02-07 17:48:24,116.41204,39.81249,116.45483,39.90524,79.48333333333333,48.18456664347986,13,36.3733361116644,16,3,0,2008-02-07
110551,7859,7859.txt,2008-02-07 21:08:21,2008-02-08 01:55:22,116.44741,39.95508,116.42629,39.80276,287.01666666666665,92.79805918057723,41,19.399164569425587,21,3,0,2008-02-07
110552,7859,7859.txt,2008-02-08 02:50:24,2008-02-08 17:34:46,116.41823,39.80218,116.42095,39.8092,884.3666666666667,203.71964766365983,112,13.821392551904854,2,4,0,2008-02-08
110553,786,786.txt,2008-02-02 13:39:42,2008-02-07 10:41:17,116.36621,39.89816,116.26699,39.87627,7021.583333333333,1390.1909222131242,1289,11.879294366102723,13,5,1,2008-02-02
110554,786,786.txt,2008-02-07 13:55:50,2008-02-08 17:35:40,116.43265,39.86729,116.47524,39.88275,1659.8333333333333,448.4175727522109,317,16.20949153437051,13,3,0,2008-02-07
110555,7860,7860.txt,2008-02-02 14:36:34,2008-02-02 15:37:15,116.22968,40.06974,116.31008,39.98893,60.68333333333333,25.408358901184474,12,25.122244450498243,14,5,1,2008-02-02
110556,7860,7860.txt,2008-02-02 16:09:36,2008-02-02 16:29:47,116.30493,39.92738,116.30382,39.90954,20.183333333333334,8.846935493383693,5,26.299725661586535,16,5,1,2008-02-02
110557,7860,7860.txt,2008-02-02 17:00:18,2008-02-02 17:44:54,116.39229,39.88219,116.5065,39.80773,44.6,23.65912643259987,7,31.828421209775605,17,5,1,2008-02-02
110558,7860,7860.txt,2008-02-02 18:28:04,2008-02-02 21:30:46,116.44965,39.892,116.49684,39.91442,182.7,74.99473525936239,22,24.628812893058257,18,5,1,2008-02-02
110559,7860,7860.txt,2008-02-02 22:17:06,2008-02-03 16:27:23,116.36851,39.89421,116.50294,39.80476,1090.2833333333333,69.13144421786467,181,3.804411684796197,22,5,1,2008-02-02
110560,7860,7860.txt,2008-02-03 16:59:37,2008-02-03 18:25:32,116.58247,40.07945,116.50358,39.80386,85.91666666666667,66.9027432557092,16,46.72160537741088,16,6,1,2008-02-03
110561,7860,7860.txt,2008-02-03 19:12:40,2008-02-03 23:17:29,116.58532,40.0927,116.58751,40.07735,244.81666666666666,43.93081800638579,50,10.766624332697178,19,6,1,2008-02-03
110562,7860,7860.txt,2008-02-04 00:01:28,2008-02-04 13:52:31,116.32149,39.93091,116.52425,39.77826,831.05,84.80858099398264,155,6.1229948374212855,0,0,0,2008-02-04
110563,7860,7860.txt,2008-02-04 14:38:31,2008-02-04 20:23:14,116.42803,39.86076,116.50123,39.80684,344.71666666666664,112.44879566387435,43,19.572386229751377,14,0,0,2008-02-04
110564,7860,7860.txt,2008-02-04 21:01:57,2008-02-04 21:11:57,116.37623,39.95748,116.37781,39.96664,10.0,21.055784902318003,3,126.33470941390802,21,0,0,2008-02-04
110565,7860,7860.txt,2008-02-04 21:48:23,2008-02-05 17:43:04,116.5375,39.91759,116.50265,39.80442,1194.6833333333334,176.26291464641275,211,8.852366634492904,21,0,0,2008-02-04
110566,7860,7860.txt,2008-02-05 18:15:51,2008-02-07 02:31:19,116.46816,39.9354,116.45207,39.86476,1935.4666666666667,422.56134357807923,300,13.099518091081267,18,1,0,2008-02-05
110567,7860,7860.txt,2008-02-07 03:05:14,2008-02-08 17:38:18,116.42125,39.89208,116.54659,39.73836,2313.0666666666666,113.72862199463238,434,2.950073777817879,3,3,0,2008-02-07
110568,7861,7861.txt,2008-02-02 13:45:28,2008-02-03 08:15:25,116.46137,39.97767,116.30792,39.89536,1109.95,211.39692434498554,101,11.427375522049761,13,5,1,2008-02-02
110569,7861,7861.txt,2008-02-03 08:55:25,2008-02-03 22:45:23,116.32228,39.93695,116.30048,39.97799,829.9666666666667,142.09709293025688,75,10.272491556868243,8,6,1,2008-02-03
110570,7861,7861.txt,2008-02-03 23:25:23,2008-02-05 02:05:19,116.31967,39.93677,116.33111,39.92747,1599.9333333333334,285.1154928507468,151,10.692276493423565,23,6,1,2008-02-03
110572,7861,7861.txt,2008-02-05 06:16:47,2008-02-05 09:26:44,116.56631,40.07108,116.20566,39.9171,189.95,35.13137393167838,16,11.097038356939738,6,1,0,2008-02-05
110573,7861,7861.txt,2008-02-05 12:38:07,2008-02-06 09:58:04,116.50161,40.00666,116.30389,39.93443,1279.95,262.56594055137674,121,12.308259254722923,12,1,0,2008-02-05
110574,7861,7861.txt,2008-02-06 13:15:51,2008-02-08 17:35:44,116.63197,40.31355,116.95305,40.55911,3139.883333333333,355.5174294966617,302,6.7935790936392655,13,2,0,2008-02-06
110580,7863,7863.txt,2008-02-02 13:35:49,2008-02-05 00:57:31,116.43295,39.98377,116.40977,39.98703,3561.7,400.83782562520906,672,6.752469196595038,13,5,1,2008-02-02
110581,7863,7863.txt,2008-02-05 04:10:54,2008-02-05 11:20:06,116.42953,39.98457,116.51058,39.90684,429.2,39.44826740856526,87,5.514669255624221,4,1,0,2008-02-05
110582,7863,7863.txt,2008-02-05 14:35:33,2008-02-08 17:34:28,116.43321,39.98372,117.09294,40.17868,4498.916666666667,158.31774736185176,858,2.1114116009508446,14,1,0,2008-02-05
110583,7864,7864.txt,2008-02-05 14:41:15,2008-02-05 16:33:17,116.43585,40.06722,115.98147,40.35833,112.03333333333333,73.03301808194891,188,39.11319028488784,14,1,0,2008-02-05
110587,7864,7864.txt,2008-02-08 15:15:21,2008-02-08 15:27:46,116.34197,40.69407,116.2461,40.6662,12.416666666666666,14.408994532090675,35,69.6273561282234,15,4,0,2008-02-08
